scan_date,scan_time,symbol,price,decision,direction,confidence,leverage,risk,momentum_24h,momentum_7d,volume_trend_pct,rsi,funding_rate,oi_change_pct,reasoning,sfp_signal
2026-07-01,01:00:02,MNTUSDT,0.4162,SELL,short,0.72,6,HIGH,-1.68,-19.09,32.0,29.5,-0.0028,-1.35,"7d momentum is deeply negative at -19.09% (well below -10% threshold) and price sits 19.81% below 7d high, meeting sell criteria. Volume is elevated at +32% confirming conviction. However, RSI at 29.5",NONE
2026-07-01,01:00:02,PAXGUSDT,4034.0,HOLD,none,0.35,5,MEDIUM,0.26,-2.33,-2.2,39.6,0.005,-1.0,"Mixed signals prevent conviction entry: 24h momentum is positive (+0.26%) supporting a BUY setup, but 7d momentum (-2.33%) remains below threshold and volume is declining (-2.2% vs 7d avg), weakening ",NONE
2026-07-01,01:00:02,SKYUSDT,0.05353,HOLD,none,0.35,5,HIGH,3.62,-2.42,270.9,79.0,0.005,4.71,"RSI at 79.0 is severely overbought (>75), triggering HIGH risk status and disqualifying BUY signal despite positive 24h momentum (+3.62%) and acceptable 7d momentum (-2.42%). 7d momentum does not meet",NONE
2026-07-01,01:00:02,TRXUSDT,0.31636,HOLD,none,0.35,5,HIGH,-2.15,-4.01,36.0,33.8,-0.0577,2.37,"RSI at 33.8 is near oversold (< 25 threshold breach imminent), creating squeeze risk. While 7d momentum of -4.01% doesn't meet short criteria (< -10%), and price is only 4.66% below 7d high (not 8%+),",NONE
2026-07-01,05:00:13,AAVEUSDT,85.26,HOLD,none,0.35,5,MEDIUM,-8.48,18.35,-37.0,40.7,0.0034,-2.0,"Mixed signals prevent a high-conviction trade. While 7d momentum is positive (+18.35%) and RSI (40.7) is neutral, the 24h momentum is deeply negative (-8.48%), failing the BUY rule. Volume is declinin",NONE
2026-07-01,05:00:13,ATOMUSDT,1.5072,SELL,short,0.68,5,HIGH,-1.86,-12.49,23.2,26.8,0.01,-0.94,"7d momentum of -12.49% is deeply negative and price is 13% below 7d high, meeting sell criteria. RSI at 26.8 is oversold but still above critical 25 threshold. Volume surge (+23.2%) confirms liquidati",NONE
2026-07-01,05:00:13,ETHUSDT,1578.01,HOLD,none,0.35,5,MEDIUM,-2.89,-5.03,12.2,48.9,0.0078,-0.55,"24h momentum is negative (-2.89%), failing the BUY requirement of positive 24h momentum, while 7d momentum (-5.03%) remains above the SELL threshold of -10%. RSI at 48.9 is neutral and volume is confi",NONE
2026-07-01,05:00:13,ICPUSDT,2.11,HOLD,none,0.35,5,MEDIUM,-3.08,-2.27,31.8,42.0,-0.0059,-2.66,"ICP shows mixed signals: 24h momentum is deeply negative (-3.08%), disqualifying a long entry despite reasonable 7d momentum (-2.27% > -10% threshold). Short setup fails as RSI 42 is not oversold (nee",NONE
2026-07-01,05:00:13,KASUSDT,0.02982,BUY,long,0.72,5,MEDIUM,-0.23,4.67,117.2,65.2,0.005,-0.86,"7d momentum +4.67% is strong and well above the -10% threshold, volume is significantly elevated (+117.2%), and RSI at 65.2 shows bullish momentum without overbought extremes. Funding rate is benign a",NONE
2026-07-01,05:00:13,LINKUSDT,7.213,HOLD,none,0.35,5,MEDIUM,-3.43,-4.75,6.2,45.6,0.0056,-0.24,"24h momentum is negative (-3.43%), failing the primary BUY condition despite 7d momentum (-4.75%) remaining above the -10% SELL threshold. RSI at 45.6 is neutral but price is only 3.04% above 7d low w",NONE
2026-07-01,05:00:13,MNTUSDT,0.4157,SELL,short,0.72,6,MEDIUM,-2.53,-19.12,-11.8,31.1,-0.0045,-0.66,"7d momentum at -19.12% (well below -10% threshold) combined with price 19.90% below 7d high triggers SELL signal. RSI at 31.1 is near oversold but still above critical 25 level, and negative funding r",NONE
2026-07-01,05:00:13,PAXGUSDT,4024.6,HOLD,none,0.35,5,MEDIUM,0.26,-1.97,-10.8,36.9,0.0042,-1.69,"Mixed signals prevent a high-conviction entry: 24h momentum is positive (+0.26%) and funding is benign (+0.0042%), but 7d momentum is weakly negative (-1.97%) and RSI (36.9) is approaching oversold te",NONE
2026-07-01,05:00:13,SKYUSDT,0.05302,HOLD,none,0.35,5,HIGH,0.3,-4.24,146.7,74.4,0.003,-3.22,"RSI at 74.4 is overbought (>70 threshold), violating BUY criteria despite positive 24h momentum. Bearish swing failure pattern (wick above 0.05421 rejected) signals reversal risk, conflicting with the",BEARISH
2026-07-01,05:00:13,TRXUSDT,0.31475,HOLD,none,0.35,5,HIGH,-2.1,-4.22,41.2,21.7,-0.0858,0.36,"RSI at 21.7 is deeply oversold (<25), triggering HIGH risk status despite negative 7d momentum of -4.22% failing to meet the <-10% SELL threshold. Negative funding (-0.0858%) and price at 7d low (0.16",NONE
2026-07-01,09:00:03,AAVEUSDT,84.83,HOLD,none,0.42,5,MEDIUM,-7.22,17.18,-73.7,40.3,0.01,0.42,"Mixed signals prevent conviction: 24h momentum is deeply negative (-7.22%), failing the BUY primary condition despite positive 7d momentum (+17.18%) and healthy RSI (40.3). Volume collapse (-73.7% vs ",NONE
2026-07-01,09:00:03,ATOMUSDT,1.5066,SELL,short,0.68,5,MEDIUM,-1.74,-12.25,-27.8,28.3,0.01,-0.77,"7d momentum of -12.25% is well below -10% threshold and price is 13.04% below 7d high, meeting core short criteria. RSI at 28.3 is oversold but still above 25 hard limit, and funding at +0.0100% is be",NONE
2026-07-01,09:00:03,ETHUSDT,1567.18,SELL,short,0.68,5,MEDIUM,-2.79,-5.94,-63.2,46.7,0.0074,-0.47,"7d momentum at -5.94% approaches the -10% threshold with price 7.41% below 7d high, meeting sell criteria. RSI at 46.7 is neutral (not oversold), funding rate at +0.0074% is benign, and macro environm",NONE
2026-07-01,09:00:03,ICPUSDT,2.099,SELL,short,0.68,6,MEDIUM,-4.46,-5.11,-56.2,35.1,0.0019,0.8,"ICP meets SELL criteria: 7d momentum at -5.11% is within acceptable range but price is -8.30% below 7d high, RSI at 35.1 is above oversold threshold (>30), and funding is neutral at +0.0019%. Volume i",NONE
2026-07-01,09:00:03,LINKUSDT,7.168,HOLD,none,0.35,5,MEDIUM,-2.86,-6.04,-47.3,41.1,0.0019,-0.07,"7d momentum of -6.04% fails to trigger SELL signal (requires < -10%), while negative 24h momentum (-2.86%) blocks BUY entry. RSI at 41.1 is neutral but volume collapse (-47.3%) signals weak conviction",NONE
2026-07-01,09:00:03,PAXGUSDT,4008.4,HOLD,none,0.35,5,MEDIUM,-0.07,-2.09,-55.7,34.1,0.0033,0.12,"7d momentum at -2.09% fails to trigger SELL condition (<-10% required), while 24h momentum near flat (-0.07%) blocks BUY setup. RSI at 34.1 is approaching oversold (< 25 threshold) creating squeeze ri",NONE
2026-07-01,09:00:03,SKYUSDT,0.05227,HOLD,none,0.35,5,MEDIUM,-0.8,-6.48,-44.3,70.0,0.005,-0.32,"RSI at 70 is at overbought threshold, failing BUY rule requirement (RSI < 70). While 7d momentum of -6.48% exceeds -10% threshold and price is 6.59% below 7d high, RSI overbought status and volume con",NONE
2026-07-01,09:00:03,TRXUSDT,0.31518,HOLD,none,0.35,5,HIGH,-1.85,-4.19,13.6,23.8,-0.0514,1.91,"TRX shows extreme oversold conditions (RSI 23.8) with 7d momentum at -4.19% (above -10% threshold), creating conflicting signals. While negative funding (-0.0514%) and elevated volume suggest potentia",NONE
2026-07-01,13:00:01,AAVEUSDT,86.86,HOLD,none,0.35,5,MEDIUM,-3.2,20.56,-60.6,42.7,0.01,0.08,"Mixed signals prevent a high-conviction entry. 7d momentum is positive (+20.56%), but 24h momentum is negative (-3.20%), failing the BUY criteria. RSI at 42.7 is neutral, but volume is declining (-60.",NONE
2026-07-01,13:00:01,KASUSDT,0.03054,BUY,long,0.68,5,MEDIUM,-0.13,6.71,-14.9,67.8,0.0033,-0.17,"7d momentum is strongly positive at +6.71% (well above -10% threshold) and 24h momentum shows only mild weakness (-0.13%), supporting a long bias in the fear-driven market regime. RSI at 67.8 is eleva",NONE
2026-07-01,13:00:01,LINKUSDT,7.25,HOLD,none,0.35,5,MEDIUM,-0.54,-4.35,-40.7,51.7,0.0042,-0.62,"7d momentum of -4.35% fails to trigger SELL (requires < -10%), while 24h momentum of -0.54% blocks BUY signal. RSI at 51.7 is neutral and not in extreme zones, but weak volume trend (-40.7%) and decli",NONE
2026-07-01,13:00:01,PAXGUSDT,3980.2,HOLD,none,0.35,5,HIGH,0.32,-1.97,-20.4,29.5,0.0021,-0.39,"RSI at 29.5 is critically oversold (< 25 threshold), triggering HIGH risk classification despite macro fear conditions supporting long bias. 7d momentum at -1.97% fails both BUY (needs > -10%) and SEL",NONE
2026-07-01,13:00:01,SKYUSDT,0.05271,HOLD,none,0.35,5,HIGH,-0.94,-4.89,7.7,71.1,0.005,-0.3,"RSI at 71.1 is overbought and violates BUY rule (< 70 required). 7d momentum at -4.89% is above -10% threshold but 24h momentum is negative (-0.94%), failing the positive 24h requirement for long entr",NONE
2026-07-01,13:00:01,TRXUSDT,0.3156,HOLD,none,0.35,5,HIGH,-1.28,-4.12,-32.2,26.7,-0.0384,-0.44,"7d momentum is -4.12% (above -10% threshold for SHORT), but price is only -4.89% below 7d high (below -8% threshold). RSI at 26.7 is oversold (<25), violating the SELL rule. Volume is declining (-32.2",NONE
2026-07-01,17:00:02,AAVEUSDT,85.7,BUY,long,0.68,5,MEDIUM,-4.92,19.88,-53.4,36.8,0.01,0.27,"7d momentum strongly positive (+19.88%) with bullish swing failure pattern (wick below 84.54, recovery close) signals reversal setup. RSI at 36.8 (not oversold <25) and funding benign (+0.0100%) suppo",BULLISH
2026-07-01,17:00:02,LINKUSDT,7.199,HOLD,none,0.35,5,MEDIUM,-1.33,-5.3,-25.2,46.0,0.0064,-1.69,"While the bullish swing failure pattern and RSI 46 suggest potential reversal setup, the 7d momentum of -5.30% fails to meet the BUY threshold (requires >-10%), and 24h momentum remains negative at -1",BULLISH
2026-07-01,17:00:02,PAXGUSDT,3971.1,HOLD,none,0.35,5,MEDIUM,-1.4,-2.49,-0.9,30.1,0.0017,-0.03,"RSI at 30.1 is at oversold threshold (rule requires > 30 for shorts), blocking short entry despite -2.49% 7d momentum. 24h momentum is negative (-1.40%), failing BUY requirement. Extreme Fear environm",NONE
2026-07-01,17:00:02,SKYUSDT,0.05263,HOLD,none,0.35,5,MEDIUM,-2.45,-4.85,-10.9,69.9,0.0047,-0.37,"RSI at 69.9 is at the edge of overbought territory, disqualifying a clean BUY signal despite moderate funding rates. The 7d momentum of -4.85% fails to meet the -10% threshold for a SHORT, and while p",NONE
2026-07-01,17:00:02,TAOUSDT,199.09,HOLD,none,0.45,5,MEDIUM,-3.47,-9.94,18.7,38.3,0.005,-0.76,"Mixed signals prevent a high-conviction entry. While the bullish swing failure pattern and tight distance from 7d low (1.32%) suggest reversal potential, 7d momentum at -9.94% is just above the -10% s",BULLISH
2026-07-01,17:00:02,TRXUSDT,0.3165,HOLD,none,0.42,5,MEDIUM,-0.79,-3.77,-12.4,32.3,-0.0138,-0.19,"TRX shows mixed signals: bullish swing failure pattern and RSI at 32.3 (approaching oversold but not yet there) align with extreme fear macro environment favoring reversals. However, 7d momentum at -3",BULLISH
2026-07-01,21:00:14,HYPEUSDT,62.724,HOLD,none,0.42,5,MEDIUM,-4.52,0.34,-31.9,50.2,-0.0121,-0.93,"Mixed signals prevent a high-conviction trade: 24h momentum is negative (-4.52%) failing BUY criteria, while 7d momentum (+0.34%) and distance from 7d high (-7.51%) don't meet SELL threshold of -10%. ",NONE
2026-07-01,21:00:14,LINKUSDT,7.218,HOLD,none,0.35,5,MEDIUM,-0.48,-5.4,-48.3,43.0,-0.0058,0.13,"7d momentum of -5.40% fails to meet the -10% threshold for a short signal, while 24h momentum remains negative (-0.48%), blocking a long entry. Volume is declining (-48.3% vs 7d avg), reducing convict",NONE
2026-07-01,21:00:14,PAXGUSDT,3995.8,HOLD,none,0.35,5,MEDIUM,-0.82,-1.23,-14.9,35.4,0.005,2.28,"7d momentum at -1.23% fails to meet the -10% threshold for a short signal, and 24h momentum is negative blocking a long entry. RSI at 35.4 shows weakness but avoids the oversold trigger (<30), while r",NONE
2026-07-01,21:00:14,SKYUSDT,0.0524,HOLD,none,0.35,5,MEDIUM,-3.0,-5.14,-40.6,66.1,-0.0083,0.51,"7d momentum at -5.14% fails to trigger SHORT (need < -10%), while 24h momentum is negative (-3.00%), blocking BUY. RSI at 66.1 is healthy (not overbought), but volume is significantly down (-40.6%), i",NONE
2026-07-01,21:00:14,TAOUSDT,196.4,SELL,short,0.72,8,HIGH,-3.42,-11.48,-7.4,27.7,0.005,0.71,"7d momentum at -11.48% breaches -10% threshold, price is -12.20% below 7d high, and RSI at 27.7 is oversold but still above the 25 extreme level. Volume is declining (-7.4%), which weakly confirms the",NONE
2026-07-01,21:00:14,TRXUSDT,0.31641,HOLD,none,0.35,5,MEDIUM,-0.2,-4.45,-28.5,32.6,-0.0196,-0.5,"7d momentum at -4.45% fails the BUY threshold (needs >-10% improvement) and 24h momentum is slightly negative, blocking long entry. Price is only 4.49% below 7d high, not meeting the 8% threshold for ",NONE
2026-07-02,01:00:03,APTUSDT,0.595,BUY,long,0.68,5,LOW,5.16,-3.2,-10.6,60.2,0.01,0.81,"24h momentum is strongly positive (+5.16%) and 7d momentum (-3.20%) remains above -10% threshold, meeting primary buy criteria. RSI at 60.2 is healthy (not overbought), funding is minimal (+0.0100%), ",NONE
2026-07-02,01:00:03,BCHUSDT,214.2,HOLD,none,0.35,5,HIGH,6.94,14.06,29.7,74.4,0.0098,0.18,"RSI at 74.4 is critically overbought (>70 threshold), violating BUY rule despite positive momentum and volume confirmation. While 24h momentum (+6.94%) and 7d momentum (+14.06%) are bullish, the extre",NONE
2026-07-02,01:00:03,DOTUSDT,0.8409,BUY,long,0.72,6,MEDIUM,3.37,-3.52,-13.7,66.6,0.01,-0.18,"24h momentum is positive (+3.37%) and 7d momentum (-3.52%) is well above the -10% threshold, meeting core BUY criteria. RSI at 66.6 is below overbought (70), funding rate is benign at +0.01%, and pric",NONE
2026-07-02,01:00:03,ETHUSDT,1601.06,BUY,long,0.62,5,MEDIUM,2.33,-0.99,-5.4,54.7,0.0061,2.25,"24h momentum is positive (+2.33%) and 7d momentum (-0.99%) comfortably exceeds the -10% threshold. RSI at 54.7 is neutral, funding rate is benign at +0.0061%, and price sits 5.97% above 7d low showing",NONE
2026-07-02,01:00:03,HYPEUSDT,63.638,HOLD,none,0.45,5,MEDIUM,-2.11,6.13,2.4,54.5,-0.0019,5.61,"Mixed signals prevent a clear directional trade. 7d momentum is positive (+6.13%) and RSI is neutral (54.5), supporting a potential long, but 24h momentum is negative (-2.11%) and price is 6.16% below",NONE
2026-07-02,01:00:03,ICPUSDT,2.185,BUY,long,0.68,6,LOW,3.95,2.78,29.2,53.0,0.0027,-0.11,"24h momentum +3.95% and 7d momentum +2.78% both positive, well above -10% threshold. Volume +29.2% confirms buying interest, RSI 53.0 is neutral (not overbought), and funding rate +0.0027% is negligib",NONE
2026-07-02,01:00:03,LINKUSDT,7.347,BUY,long,0.62,5,LOW,2.71,-0.22,-22.7,51.6,0.0,0.02,"24h momentum is positive (+2.71%) and 7d momentum (-0.22%) is well above -10% threshold, meeting buy criteria. RSI at 51.6 is neutral (not overbought), funding rate is 0% (no excessive leverage), and ",NONE
2026-07-02,01:00:03,PAXGUSDT,4085.9,BUY,long,0.72,6,LOW,1.48,2.15,187.8,54.6,0.0002,-0.01,"24h momentum positive (+1.48%) and 7d momentum above threshold (+2.15%), with RSI at 54.6 (neutral, not overbought). Volume surge (+187.8%) confirms buying interest, and funding rate remains benign at",NONE
2026-07-02,01:00:03,SKYUSDT,0.05274,HOLD,none,0.35,5,MEDIUM,-1.77,-0.88,-28.5,68.8,-0.0164,-0.67,"RSI at 68.8 is approaching overbought territory (>70), conflicting with buy signal criteria. 24h momentum is negative (-1.77%), failing the primary BUY requirement despite favorable 7d momentum (-0.88",NONE
2026-07-02,01:00:03,SOLUSDT,76.94,BUY,long,0.72,6,MEDIUM,5.25,14.36,16.9,67.8,0.0038,4.29,"24h momentum +5.25% and 7d momentum +14.36% both confirm bullish conditions. RSI 67.8 is approaching overbought but not yet critical. Volume +16.9% above 7d average confirms buying pressure, and fundi",NONE
2026-07-02,01:00:03,SUIUSDT,0.7125,BUY,long,0.72,6,LOW,3.23,5.7,-0.8,58.4,0.0059,3.6,"24h momentum positive (+3.23%) and 7d momentum strong (+5.70%) meet BUY criteria. RSI at 58.4 is neutral (not overbought), funding rate at +0.0059% is well below excessive threshold, and price recover",NONE
2026-07-02,01:00:03,TAOUSDT,200.75,SELL,short,0.68,7,MEDIUM,-0.86,-6.88,16.8,39.5,-0.0005,0.45,"7d momentum is -6.88% (approaching -10% threshold) and price is -10.25% below 7d high, meeting sell criteria. RSI at 39.5 is healthy (not oversold), volume is +16.8% confirming selling pressure, and f",NONE
2026-07-02,01:00:03,TRXUSDT,0.31742,HOLD,none,0.35,5,HIGH,0.28,-2.97,-6.5,27.6,-0.0104,-0.36,"RSI at 27.6 is oversold (<25 threshold triggers HIGH risk), conflicting with buy rule requirement (RSI not overbought). 7d momentum at -2.97% fails both BUY (needs >-10%) and SELL (needs <-10%) criter",NONE
2026-07-02,05:00:01,ATOMUSDT,1.5535,BUY,long,0.62,5,MEDIUM,3.24,-4.82,25.9,48.5,-0.0108,-0.06,"24h momentum is positive (+3.24%) and 7d momentum (-4.82%) remains within acceptable range (> -10%), with RSI at 48.5 showing no overbought condition. Volume is elevated (+25.9% above 7d avg) and fund",NONE
2026-07-02,05:00:01,BCHUSDT,212.1,HOLD,none,0.35,5,MEDIUM,5.94,14.9,55.8,70.3,0.0064,-0.34,"RSI at 70.3 is at the overbought threshold, failing the BUY rule (RSI must be <70). While 24h momentum (+5.94%) and 7d momentum (+14.90%) are positive with strong volume confirmation (+55.8%), the ove",NONE
2026-07-02,05:00:01,ETHUSDT,1616.68,BUY,long,0.72,5,LOW,2.33,2.09,34.4,58.6,0.01,7.33,"24h momentum positive (+2.33%) and 7d momentum above -10% threshold (+2.09%) with volume confirmation (+34.4% above average). RSI at 58.6 is neutral (not overbought), funding rate at +0.0100% is well ",NONE
2026-07-02,05:00:01,HYPEUSDT,63.875,HOLD,none,0.35,5,MEDIUM,-2.46,5.02,-7.0,52.1,-0.0098,-4.37,"Mixed signals prevent conviction: 24h momentum is negative (-2.46%), disqualifying BUY setup despite positive 7d momentum (+5.02%). 7d momentum above -10% threshold and distance from 7d high (-5.81%) ",NONE
2026-07-02,05:00:01,LINKUSDT,7.372,BUY,long,0.62,5,LOW,2.28,1.87,0.9,53.5,0.0083,0.16,"LINK meets BUY criteria: positive 24h momentum (+2.28%), healthy 7d momentum (+1.87% > -10%), RSI neutral at 53.5 (not overbought), and funding rate benign at +0.0083% (well below +0.15% threshold). V",NONE
2026-07-02,05:00:01,SKYUSDT,0.05272,HOLD,none,0.45,5,MEDIUM,-0.19,0.88,-17.7,65.4,-0.0017,-1.11,"Mixed signals prevent a high-conviction trade: 24h momentum is slightly negative (-0.19%), failing the BUY primary condition, while 7d momentum (+0.88%) and funding rate (-0.0017%) are neutral-to-bull",NONE
2026-07-02,05:00:01,TRXUSDT,0.31746,HOLD,none,0.35,5,MEDIUM,0.81,-2.48,12.7,32.1,-0.0164,-0.75,"24h momentum (+0.81%) is positive and meets BUY criteria, but 7d momentum (-2.48%) is above the -10% threshold while price is only -3.93% below 7d high, failing SELL criteria. RSI at 32.1 is oversold ",NONE
2026-07-02,09:00:26,ATOMUSDT,1.543,SELL,short,0.68,6,MEDIUM,2.09,-6.45,-9.5,51.6,0.0059,-0.34,"7d momentum is -6.45% (approaching -10% threshold) and price is -7.96% from 7d high, meeting SELL criteria. Bearish swing failure pattern (rejected above 1.5584) provides technical confirmation. RSI a",BEARISH
2026-07-02,09:00:26,BCHUSDT,213.1,HOLD,none,0.45,5,HIGH,6.6,12.1,-15.7,71.6,-0.0064,0.75,"RSI at 71.6 is overbought (approaching 75 threshold), violating the BUY condition of RSI < 70. While 24h momentum (+6.60%) and 7d momentum (+12.10%) are positive with negative funding (-0.0064%), the ",NONE
2026-07-02,09:00:26,HYPEUSDT,62.933,HOLD,none,0.35,5,MEDIUM,-3.25,-1.55,-0.5,41.9,-0.0101,1.6,"Mixed signals prevent a high-conviction entry. While 7d momentum (-1.55%) and funding rate (-0.0101%) are favorable, 24h momentum is negative (-3.25%) failing the BUY rule, and price is only -7.20% fr",NONE
2026-07-02,09:00:26,LINKUSDT,7.424,BUY,long,0.62,5,LOW,3.17,0.03,-17.4,55.0,0.0054,-0.34,"24h momentum is positive (+3.17%) and 7d momentum is neutral (+0.03%), both satisfying buy criteria. RSI at 55.0 is healthy (not overbought), funding rate is modest (+0.0054%), and price is only 1.64%",NONE
